image_path,taxonomy_level,labels,note,post
/home/knf792/gits/MMFC-cnotes/data/tweet_images/1696083811400830976.png,multimodal_taxonomy,"[{'reasoning': 'The image is a manipulated composite featuring Bill Gates and vials of liquid, overlaid with text from a fabricated tweet. The original image of Bill Gates is altered to create a misleading association with mRNA vaccines.', 'label': 'label_addition'}, {'reasoning': 'The image is a composite of multiple images, creating a false narrative about Bill Gates and mRNA vaccines.', 'label': 'label_multi_image'}, {'reasoning': 'The post and image together promote a false claim about Bill Gates and mRNA vaccines, alleging a conspiracy to replace traditional medicine and exclude non-vaccinated individuals.', 'label': 'label_denial'}, {'reasoning': 'The image is a manipulated representation of Bill Gates, used to support a false narrative about his intentions regarding mRNA vaccines.', 'label': 'label_image_text_focused:image_text_focused:label_identity_mismatch'}, {'reasoning': ""The image is used to create a misleading representation of Bill Gates' views on mRNA vaccines, presenting a fabricated quote and associating him with a conspiracy theory."", 'label': 'label_image_text_focused:image_text_focused:label_misinterpretation_of_consequences'}, {'reasoning': 'The image is part of a broader disinformation campaign designed to spread fear and distrust about mRNA vaccines.', 'label': 'label_other_misinterpretation_or_misleading_representation'}]",This is a fake quote from a website with a long history of making things up to generate outrage clicks:  https://leadstories.com/hoax-alert/2023/08/fact-check-bill-gates-did-not-say-that-people-who-resist-mrna-tsunami-will-be-excluded-from-society.html,"Experimentelle #mRNA-''Impfstoffe'' sollen laut Bill #Gates und der globalistischen Elite alle unsere Medikamente ersetzen, wenn wir weiter an der Gesellschaft teilhaben wollen.
Menschen, die sich dem ""mRNA-Tsunami"" etwa widersetzen, sollen aus dem gesellschaftlichen Leben ausgeschlossen werden.
Laut den Führungskräften von Big Pharma um die #WHO wird es zukünftig eine Vielzahl von mRNA-Medikamenten geben, unter anderem gegen Herzkrankheiten und Krebs, die zufällig die beiden Hauptprobleme sind, welche durch mRNA-Impfstoffe verursacht werden! 
Bei einem Auftritt an der jesuitischen Georgetown University machte Anthony #Fauci deutlich, dass er es befürwortet, diejenigen in der Gesellschaft einzusperren und zu bestrafen, die noch nicht geimpft sind.
Wir leben jetzt wirklich in Orwells Welt. Krieg ist Frieden. Unwissenheit ist Stärke. Pädophilie ist normal. Und Impfstoffe, die in einer Stunde hergestellt werden sind nichts, worüber man sich Sorgen machen müsste.
Vom #WEF infiltrierte Länder wie u.v.a. Australien schließen sich Bill Gates' neuem Plan an und versuchen verzweifelt, die Nichtkonformen in ihrem Land unter Druck zu setzen. Man müsste nach meiner bescheidenen Einschätzung schon fürchterlich naiv sein zu glauben, dass dies nicht auch in Deutschland passieren wird.
Wer hingegen nicht will, dass freiheitliche Selbstbestimmung und körperliche Unversehrtheit bei uns vollständig den (Lauter)Bach runtergeht, sollte baldigst wieder die Strasse entdecken!
https://t.co/furH6aQXHx"
/home/knf792/gits/MMFC-cnotes/data/tweet_images/1698527615878045696.png,multimodal_taxonomy,"[{'reasoning': 'The image is a screenshot of a fabricated news article from a satirical website. The article itself is entirely made up and designed to mislead.', 'label': 'label_satire'}, {'reasoning': ""The image is a screenshot of a fabricated news article, and the post is asking if the viewer agrees with the article's claims. This is a clear attempt to manipulate the viewer's opinion."", 'label': 'label_engagement_bait'}, {'reasoning': ""The image is a screenshot of a fabricated news article, and the post is asking if the viewer agrees with the article's claims. This is a clear attempt to manipulate the viewer's opinion."", 'label': 'label_ad'}, {'reasoning': ""The image is a screenshot of a fabricated news article, and the post is asking if the viewer agrees with the article's claims. This is a clear attempt to manipulate the viewer's opinion."", 'label': 'label_scam'}, {'reasoning': ""The image is a screenshot of a fabricated news article, and the post is asking if the viewer agrees with the article's claims. This is a clear attempt to manipulate the viewer's opinion."", 'label': 'label_stolen_content'}]","The story originated on a satire site deliberately set up to troll older, conservative audiences into sharing made-up &quot;news&quot;.    https://leadstories.com/hoax-alert/2023/08/fact-check-jason-aldean-did-not-file-defamation-suit-against-whoopi-and-the-view-with-statement-im-no-racist.html  ",Do you stand with Jason Aldean? https://t.co/0ipKxAt1MD
/home/knf792/gits/MMFC-cnotes/data/tweet_images/1710084340871208961.png,multimodal_taxonomy,"[{'reasoning': 'The image is a screenshot of a CNN article that does not exist. The text within the screenshot is fabricated.', 'label': 'label_image_focused:Manipulation'}, {'reasoning': 'The post contains a false claim about CNN publishing a story about a man sentenced to death after a failed suicide attempt. This is demonstrably false.', 'label': 'label_image_text_focused:denial'}, {'reasoning': 'The image is a fabricated screenshot of a CNN article, designed to mislead the reader into believing a false story.', 'label': 'label_image_focused:Manipulation:label_addition'}, {'reasoning': 'The post is spreading misinformation by presenting a fabricated image as evidence of a real event.', 'label': 'label_image_text_focused:misleading_representation:label_other_misinterpretation_or_misleading_representation'}]",This is a fake screenshot of an article that never appeared on CNN.    https://leadstories.com/hoax-alert/2022/11/fact-check-cnn-did-not-publish-story-on-man-sentenced-to-death-after-failed-suicide-attempt.html,https://t.co/8ywWEP4Fex
/home/knf792/gits/MMFC-cnotes/data/tweet_images/1717022128871010304.png,multimodal_taxonomy,"[{'reasoning': ""The image is a doctored email, with added text and a fake sender's name. The email itself is not authentic."", 'label': 'label_addition'}, {'reasoning': 'The image is a forgery, as it contains elements that are not present in authentic emails and has been manipulated to create a false narrative.', 'label': 'label_forgery'}, {'reasoning': 'The post claims to present a leaked email as evidence, but the image reveals the email to be fabricated.', 'label': 'label_denial'}, {'reasoning': 'The image is used to mislead the audience by presenting a false piece of evidence to support a claim.', 'label': 'label_image_text_focused:image_text_focused:misleading_representation'}, {'reasoning': 'The image is used to promote a false narrative about US troop sentiment regarding Israel.', 'label': 'label_image_text_focused:image_text_focused:denial'}]","This email is fake, as confirmed by the supposed sender.    https://leadstories.com/hoax-alert/2023/10/fact-check-its-not-authentic-leaked-memo-that-says-centcom-thinks-american-troops-do-not-want-to-die-for-israel.html","@jakeshieldsajj I wasn’t just speculating either. You’ve probably seen the leaked CENTCOM email saying that US soldiers don’t want to die for Israel. 

The General calls them “antisemitic.” https://t.co/WrwqguQZ8I"
/home/knf792/gits/MMFC-cnotes/data/tweet_images/1808724788115857408.png,multimodal_taxonomy,"[{'reasoning': 'The fact-check verdict explicitly states that the image is AI generated, indicating a manipulation of the image.', 'label': 'label_AI_generated'}, {'reasoning': 'The image is a fabricated scene, not a genuine photograph, thus it is a fake image.', 'label': 'label_forgery'}, {'reasoning': 'The post uses the image to promote a false narrative about Donald Trump and his association with Jeffrey Epstein and a minor, which is not based on reality.', 'label': 'label_other_provenance_issues'}]",This is an AI generated photo    https://leadstories.com/hoax-alert/2024/04/fact-check-photo-showing-trump-and-epstein-with-minor-girl-is-not-authentic.html,BIRDS OF A FEATHER FLY TOGETHER https://t.co/O3EtqWhqN2
/home/knf792/gits/MMFC-cnotes/data/tweet_images/1824065483441627136.png,multimodal_taxonomy,"[{'reasoning': 'The image shows a historical depiction of Congolese people with amputated limbs, which is used to support a false claim about Belgian atrocities in the Congo. The post uses this image to bolster a conspiracy theory about Belgian colonialism.', 'label': 'label_other_provenance_issues'}, {'reasoning': 'The image is a historical photograph depicting a disturbing scene. The post uses this image to support a false claim about Belgian atrocities in the Congo.', 'label': 'label_image_text_focused:image_text_focused:context_mismatch:label_identity_mismatch'}, {'reasoning': 'The post presents a false and misleading narrative about Belgian history by juxtaposing a seemingly innocuous image of chocolate hands with a graphic depiction of suffering and violence.', 'label': 'label_image_text_focused:image_text_focused:misleading_representation:label_misinterpretation_of_consequences'}, {'reasoning': 'The post relies on a highly emotive and disturbing image to create a false impression of Belgian colonialism and its impact on the Congolese people.', 'label': 'label_visual_rhetoric:Emotional_manipulation_and_framing:negative_emotions:label_fear'}, {'reasoning': 'The post presents a distorted and incomplete historical narrative, using a shocking image to evoke strong emotions and distract from the complexities of the situation.', 'label': 'label_visual_rhetoric:Emotional_manipulation_and_framing:negative_emotions:label_anger'}]",The hand shape of the pastry represents a city symbol springing from a legend about the Gallo-Roman founding and naming of the city of Antwerp.    https://leadstories.com/hoax-alert/2022/12/fact-check-antwerp-handjes-sweets-are-not-a-tribute-to-the-congo-atrocities-of-leopold-ii-of-belgium.html,"Belgians, they used to cut off your hand or your child’s hand if you didn't fill your quota for the day. They sell “chocolate hand” candies today. If you don't think that’s absolutely DIABOLICAL then I don't know what to tell you.

They are only known for their lil fries and waffles and not the fact that they nearly exterminated the Congolese population long before the Holocaust even occurred.

Your comments on this"
/home/knf792/gits/MMFC-cnotes/data/tweet_images/1852063983760539649.png,multimodal_taxonomy,"[{'reasoning': ""The post presents a claim about the origin of the chocolate hand shape and its connection to historical atrocities, while the image shows the chocolate hands themselves. The fact-check provides a historical explanation that contradicts the post's implication of a direct link to Leopold II's actions."", 'label': 'label_image_text_focused:image_text_focused:context_mismatch:label_identity_mismatch'}, {'reasoning': 'The post uses the image to evoke a negative emotional response (disturbing imagery) and to suggest a dark historical connection, while the fact-check clarifies the historical context and refutes the implied moral judgment.', 'label': 'label_image_text_focused:image_text_focused:misleading_representation:label_misinterpretation_of_consequences'}, {'reasoning': 'The post presents a potentially misleading narrative about the chocolate hands and their connection to a specific historical event, while the fact-check provides accurate historical information to correct this narrative.', 'label': 'label_image_text_focused:image_text_focused:misleading_representation:label_misinterpretation_of_consequences'}]","The hand shape of the pastry represents a city symbol springing from a legend about the Gallo-Roman founding and naming of the city of Antwerp. The  hands also appear in the Antwerp municipal coat of arms as far back as 1249, predating Leopold's reign by hundreds of years.    https://leadstories.com/hoax-alert/2022/12/fact-check-antwerp-handjes-sweets-are-not-a-tribute-to-the-congo-atrocities-of-leopold-ii-of-belgium.html","Two of my students were studying chocolate advertising in Belgium, a safe enough topic, but now they’ve landed on the Antwerp Chocolate Hands. apparently Belgian kings loved to cut off people’s hands-think Leopold in the Congo, why is this company selling severed hands chocolate? https://t.co/o9NMLUTdeK"
/home/knf792/gits/MMFC-cnotes/data/tweet_images/1851326684198277120.png,multimodal_taxonomy,"[{'reasoning': ""The image is a photograph of a ballot, and the post claims it was taken by a Danish citizen voting in the US election. This is a clear mismatch between the image and the post's claim."", 'label': 'label_identity_mismatch'}, {'reasoning': ""The image is a photograph of a ballot, and the post claims it was taken by a Danish citizen voting in the US election. This is a clear mismatch between the image and the post's claim."", 'label': 'label_time_mismatch'}, {'reasoning': ""The image is a photograph of a ballot, and the post claims it was taken by a Danish citizen voting in the US election. This is a clear mismatch between the image and the post's claim."", 'label': 'label_place_mismatch'}, {'reasoning': 'The post presents the image as evidence of a false claim about a foreign citizen voting in a US election. The fact-check article confirms this is a hoax.', 'label': 'label_denial'}, {'reasoning': ""The image is a photograph of a ballot, and the post claims it was taken by a Danish citizen voting in the US election. This is a clear mismatch between the image and the post's claim."", 'label': 'label_other_mismatch'}]",This ballot has been repeatedly used in joke posts claiming to be from foreigners who voted in the U.S. election.  It was originally posted by an actual Trump voter.    https://leadstories.com/hoax-alert/2024/11/fact-check-canadian-citizen-did-not-cross-border-to-vote-for-trump-with-ballot-pictured-online-trend.html,"I am Danish but USA doesn’t require voter ID so figured I would vote Trump while I'm on vacation here

Kind regards https://t.co/ldC9VqleI1"
/home/knf792/gits/MMFC-cnotes/data/tweet_images/1854144171688304656.png,multimodal_taxonomy,"[{'reasoning': 'The image is a graph showing vote percentages for the US Presidential Elections in 2016, 2020, and 2024. The post references a past event (what happened here) and asks to revisit it. The image is presented as evidence to support a claim about the election results, but the fact-check verdict indicates that the numbers are still being counted and that the claim may not be accurate.', 'label': 'label_image_text_focused:image_text_focused:context_mismatch'}, {'reasoning': 'The post and image are related to a political event, and the image is presented as evidence to support a claim about the election results. However, the fact-check verdict indicates that the numbers are still being counted and that the claim may not be accurate.', 'label': 'label_image_text_focused:image_text_focused:context_mismatch:label_event_mismatch'}, {'reasoning': 'The image is a graph, which is a visual representation of data. The post references a past event and asks to revisit it, and the image is presented as evidence to support a claim about the election results. However, the fact-check verdict indicates that the numbers are still being counted and that the claim may not be accurate.', 'label': 'label_image_text_focused:image_text_focused:context_mismatch:label_illustration'}]","As of November 8, 2024 votes are still being counted.  Millions more are still expected to be added to the total.    https://leadstories.com/hoax-alert/2024/11/fact-check-post-saying-18m-fewer-votes-than-2020-may-not-prove-true-could-be-weeks-before-nationwide-total-is-known.html","Sorry to beat a dead horse, but can we go back to what happened here? https://t.co/FkScNHivuU"
/home/knf792/gits/MMFC-cnotes/data/tweet_images/1802340150594490368.png,multimodal_taxonomy,"[{'reasoning': ""The post claims the image is a 'mass to orbit chart', but the fact-check reveals it's a chart of objects launched into space. This is a direct misrepresentation of the image's content."", 'label': 'label_image_text_focused:image_text_focused:label_identity_mismatch'}, {'reasoning': ""The post uses the image to support a claim about the 'SpaceX effect', which is not supported by the actual data presented in the image."", 'label': 'label_image_text_focused:image_text_focused:label_misinterpretation_of_consequences'}, {'reasoning': 'The fact-check provides a link to the original source of the data, demonstrating that the image was misrepresented and the data was mislabeled.', 'label': 'label_image_text_focused:label_denial'}, {'reasoning': 'The image itself is a chart, and the post is using it to make a claim about space launches, which is a specific type of visual representation.', 'label': 'label_visual_structure:visual_rhetoric:label_illustrate'}]","That is not a mass to orbit chart.    It is a chart of the annual number of objects launched into space.    They got it from here, and then mislabeled it: https://ourworldindata.org/grapher/yearly-number-of-objects-launched-into-outer-space","Mass to orbit chart

You can clearly see the SpaceX effect! https://t.co/EnB2gqtUUE"
/home/knf792/gits/MMFC-cnotes/data/tweet_images/1819637208774520832.png,multimodal_taxonomy,"[{'reasoning': 'The image is from an old post and does not depict recent events. This is a clear attempt to mislead the audience by presenting outdated information as current.', 'label': 'label_other_provenance_issues'}, {'reasoning': 'The post claims that Ismail Haniyeh was found with a specific object, and Ayatollah Khamenei provides an explanation. This is a deliberate attempt to create a narrative and associate the individual with a specific action or item, potentially for propaganda purposes.', 'label': 'label_misleading_representation'}, {'reasoning': ""The image itself is a simple photograph of a room with an object on the floor. It doesn't inherently contain any misleading information on its own, but it's being presented within a fabricated context."", 'label': 'label_denial'}]","This image was first posted 4 years ago, around the time of the Beirut port explosion. It cannot be a depiction of recent events.      https://lens.google.com/search?ep=gisbubu&amp;hl=en&amp;re=df&amp;p=AbrfA8pNAtOVI-iVm53gTb0xKN5e6JKjhNFWTr4Pf8YIcetUXgWzjcDkosG3SB95ITGvj65T9pZKrKrK1M-CameEbLQFb3roMbVMDaiHBQisBpBkqGVnDsZJO_OPbiiYfiLc3cF6Uqk1XFWaAT1JrUWeoTpTwJ_EGd6a_zN_RrOzX-csshOATjSBA23RIHHyJNo0xDUETvPAHa46adWmcc8AWPeS7_o2yOENNhISFi24LW_ZszRSICAz2ty_L8msISkC2P1ZBr5FUeQN5XkpsbBbQ7O0DFfa1jBNRZbvV8w81nO0CC73iEAo27U_r-KugMI%3D#lns=W251bGwsbnVsbCxudWxsLG51bGwsbnVsbCxudWxsLDEsIkVrY0tKR1l5WWpKa1lqaGtMVGN3WkRBdE5HRTFOaTA0TmpObExUYzNObVF5WW1FME9EZ3daQklmWnpWaE9YUnhhR1o0Vm5OWWMwNXBYM3AxVm1GWlRWVmlZbVpUVGtWU2F3PT0iLG51bGwsbnVsbCxbW251bGwsbnVsbCwiaXAtOCIsbnVsbCw0MF0sWyJmOGY0MGFjOC04OTMxLTQ2OGQtOWNhOS1mNTEzMjY1MDlhYjUiXV0sbnVsbCxudWxsLG51bGwsW251bGwsbnVsbCxbXV0sWyJmOGY0MGFjOC04OTMxLTQ2OGQtOWNhOS1mNTEzMjY1MDlhYjUiXV0=    ","An interesting toy was also found in Ismail Haniyeh’s room. Ayatollah Khamenei has explained, ""It's not what it looks like. It was a pistol disguised as a dildo for his personal protection.
~ @KohenMia https://t.co/M5NURbWE6C"
/home/knf792/gits/MMFC-cnotes/data/tweet_images/1824776171097083904.png,multimodal_taxonomy,"[{'reasoning': 'The image is a screenshot of an article from Squawker, a website known for spreading misinformation and conspiracy theories. The article itself has been debunked by Snopes.', 'label': 'label_satire'}, {'reasoning': 'The image is a screenshot of an article, and the post is sharing this article without providing context or critical analysis. The article itself contains false claims about DNA testing companies.', 'label': 'label_ad'}, {'reasoning': 'The image is a screenshot of an article, and the post is sharing this article without providing context or critical analysis. The article itself contains false claims about DNA testing companies.', 'label': 'label_scam'}, {'reasoning': 'The image is a screenshot of an article, and the post is sharing this article without providing context or critical analysis. The article itself contains false claims about DNA testing companies.', 'label': 'label_stolen_content'}, {'reasoning': 'The post is sharing an article from a source that has been debunked, and the image is a screenshot of that article. This is a deliberate attempt to mislead the audience.', 'label': 'label_engagement_bait'}, {'reasoning': 'The image is a screenshot of an article, and the post is sharing this article without providing context or critical analysis. The article itself contains false claims about DNA testing companies.', 'label': 'label_other_provenance_issues'}]","The image in that photo comes from an article on Squawker that has since been removed. Here is the archived article, from December 2017, the most recent version of it.    https://archive.is/3LycD    Snopes rated that article &quot;mostly false&quot;.    https://www.snopes.com/fact-check/dna-testing-companies-admit-altering-tests-screw-racists/  ",Wow that is really messed up https://t.co/BX4De7c1kL
/home/knf792/gits/MMFC-cnotes/data/tweet_images/1792605853826117633.png,multimodal_taxonomy,"[{'reasoning': ""The post claims that Britain and the US are left exposed by refusing to endorse the UN's demand for an end to hostilities in the Middle East. The image is a newspaper article from 2006 showing a graphic about a ceasefire. The fact-check verdict confirms that the image is from 2006 and not related to the current situation."", 'label': 'label_image_text_focused:image_text_focused:context_mismatch:label_time_mismatch'}]",This is a graphic from 2006.   https://www.reuters.com/fact-check/independent-front-page-with-ceasefire-infographic-is-2006-not-related-2023-2023-10-30/,https://t.co/Fg4xUrWoS5
/home/knf792/gits/MMFC-cnotes/data/tweet_images/1570492528146653184.png,multimodal_taxonomy,"[{'reasoning': ""The image shows a smart charger with a logo that resembles the word 'Jews'. The fact-check article explains that this was an intentional design choice by the company RavPower to satirize antisemitic tropes."", 'label': 'label_satire'}, {'reasoning': 'The post encourages users to test the logo design upside down, implying a deliberate and potentially offensive design choice. The image visually represents this claim.', 'label': 'label_image_text_focused:image_text_focused:context_mismatch:label_identity_mismatch'}, {'reasoning': 'The image is a real photograph of a physical product, not a manipulated or fabricated image.', 'label': 'label_visual_evidence:image_focused:label_image_text_focused:denial'}]","The unintended design choice in question caught the company RavPower by surprise in 2016. They immediately changed the logo to a capital R and future production runs no longer have the flawed logo design. It goes viral every once in a while, bringing back questions.  https://www.vice.com/en/article/pgkke7/ismart-the-charger-that-says-jews",Never forget to test your logotype designs upside down https://t.co/iS8I5XRD47
/home/knf792/gits/MMFC-cnotes/data/tweet_images/1578820822843654144.png,multimodal_taxonomy,"[{'reasoning': ""The image is a hand-drawn illustration from a satirical children's book. The fact-check explicitly states it's a fake and created by a comic book artist."", 'label': 'label_satire'}, {'reasoning': 'The image is a fake illustration, not a real depiction of a medical illustration.', 'label': 'label_AI_generated'}, {'reasoning': 'The post is promoting the idea of a medical illustrator, while the image is a fabricated illustration used to support this claim.', 'label': 'label_image_text_focused:image_text_focused:misleading_representation'}, {'reasoning': 'The image is presented as evidence of a medical illustration, but it is clearly a fabricated image.', 'label': 'label_image_text_focused:image_text_focused:denial'}]",This drawing was made by a comic book artist who makes intentionally absurd fake kids books. (Who also satirically claims to be a medical artist.) https://twitter.com/getbentsaggy/status/1579058325844475904?s=46&amp;t=_IiW7wdQ0LH5IJbOXHAu4w,Why medical illustrator should be a real profession 👇🏼 https://t.co/kAVwGskyjn
/home/knf792/gits/MMFC-cnotes/data/tweet_images/1787603208321314816.png,multimodal_taxonomy,"[{'reasoning': 'The fact-check explicitly states that the image is a combination of an AI-generated image and a real image from a previous Met Gala. This indicates manipulation of the image.', 'label': 'label_addition'}, {'reasoning': 'The image is entirely fabricated and does not represent a real event or person.', 'label': 'label_AI_generated'}, {'reasoning': 'The post claims it is a photo of Katy Perry at the Met Gala, but the image is not a genuine photo of her at the event.', 'label': 'label_identity_mismatch'}, {'reasoning': 'The image is presented as evidence to support the claim that Katy Perry attended the Met Gala, but this is false.', 'label': 'label_denial'}]",This is not a genuine photo of Katy Perry at the 2024 Met Gala. It appears to combine an AI-generated image of Katy Perry with the Met Gala carpet from 2018.     2024 carpet: https://people.com/met-gala-2024-live-updates-8643790  2018 carpet: https://www.usatoday.com/story/life/2018/05/08/2018-met-gala-couldve-been-unholy-mess-instead-divine/589397002/,Katy Perry. That’s it. #MetGala https://t.co/OT51H6wJ9i
/home/knf792/gits/MMFC-cnotes/data/tweet_images/1851333347579981824.png,multimodal_taxonomy,"[{'reasoning': 'The image contains text that claims Poppy is being harassed and demonetized by Community Notes, which is a false claim. The fact-check verdict directly refutes this claim.', 'label': 'label_image_text_focused:image_text_focused:misleading_representation:denial'}, {'reasoning': ""The image presents a fabricated narrative about Poppy's financial situation and her criticism of others, which is not supported by the original post or the fact-check."", 'label': 'label_image_text_focused:image_text_focused:misleading_representation'}]",Poppy is not being &quot;harassed or demonetized by community notes&quot;. Community Notes are a tool to fight misinformation and unsubstantiated claims based on the viewpoints of the at-large Twitter Community. It is not an entity that can bully someone. https://en.wikipedia.org/wiki/Community_Notes,???? i had money for food because i wasn’t getting harassed and demonitized by community notes? https://t.co/BTtK8nYAyb
/home/knf792/gits/MMFC-cnotes/data/tweet_images/1759303596284215296.png,multimodal_taxonomy,"[{'reasoning': ""The image clearly shows a manipulated image, with Navalny's head superimposed onto a different person's body. This is a clear example of digital manipulation."", 'label': 'label_addition'}, {'reasoning': 'The fact-check explicitly states that the image is photoshopped and misleading, indicating a deliberate attempt to distort reality.', 'label': 'label_manipulation'}, {'reasoning': 'The image is being used to associate Navalny with a specific political ideology (neonazi) and to create a false narrative about his supporters.', 'label': 'label_misinterpretation_of_consequences'}, {'reasoning': 'The image is not a genuine depiction of a protest or event, but rather a fabricated composite designed to spread disinformation.', 'label': 'label_forgery'}]","This picture is photoshopped and misleading, putting Navalny's head on a Russian neonazi, as several commenters point out.  https://twitter.com/johnvolden/status/1759497627022807160?t=JVljUWkGZf4ovVajCw02rw&amp;s=19","Navalny...
He was a friend of the globalists. https://t.co/CB3Ww05a3F"
/home/knf792/gits/MMFC-cnotes/data/tweet_images/1501642058947174403.png,multimodal_taxonomy,"[{'reasoning': 'The image shows Igor Konashenkov, a spokesperson for the Russian Ministry of Defence. The post attributes a claim about a chemical attack to him, and the fact-check confirms this claim is false and likely a deliberate disinformation tactic.', 'label': 'label_imposter'}, {'reasoning': ""The post uses Konashenkov's image to lend credibility to a false claim about a planned chemical attack. The image is being used to support a fabricated narrative."", 'label': 'label_visual_rhetoric:visual_rhetoric:emotional_manipulation_and_framing:emotion:negative_emotions:label_fear'}, {'reasoning': 'The post presents a fabricated scenario involving a chemical attack and falsely implicates Ukrainian nationalists. The image is used to visually represent this false narrative.', 'label': 'label_image_text_focused:image_text_focused:context_mismatch:context_mismatch:label_identity_mismatch'}, {'reasoning': 'The post is spreading disinformation about a potential chemical attack, which is a false claim. The image is being used to support this false claim.', 'label': 'label_not_a_claim:label_scam'}]",There is no evidence that this has occurred. Foreign policy experts at the White House and elsewhere have said that this claim by Russia indicates that Russia may soon begin chemical weapons attacks and then claim that they are false flag attacks perpetrated by Ukrainians. https://www.bbc.com/news/uk-60683248,#Konashenkov: 🇺🇦nationalists delivered about 80 tons of ammonia to Zolochiv settlement near #Kharkov. Residents from there say nationalists teached them how to act in a #chemical attack. Nationalists planning a provocation with toxins to accuse #Russia of using chemical weapons. https://t.co/li4bURU9T7
/home/knf792/gits/MMFC-cnotes/data/tweet_images/1579168854743437314.png,multimodal_taxonomy,"[{'reasoning': 'The image is a stylized depiction of a scroll with text referencing the Fourth Amendment. The post discusses data mining companies and unreasonable searches, creating a visual association between the amendment and the topic.', 'label': 'label_visual_evidence'}, {'reasoning': 'The image is a stylized depiction of a scroll with text referencing the Fourth Amendment. The post discusses data mining companies and unreasonable searches, creating a visual association between the amendment and the topic.', 'label': 'label_image_text_focused'}, {'reasoning': 'The image is a stylized depiction of a scroll with text referencing the Fourth Amendment. The post discusses data mining companies and unreasonable searches, creating a visual association between the amendment and the topic.', 'label': 'label_context_mismatch'}, {'reasoning': 'The image is a stylized depiction of a scroll with text referencing the Fourth Amendment. The post discusses data mining companies and unreasonable searches, creating a visual association between the amendment and the topic.', 'label': 'label_misleading_representation'}, {'reasoning': 'The image is a stylized depiction of a scroll with text referencing the Fourth Amendment. The post discusses data mining companies and unreasonable searches, creating a visual association between the amendment and the topic.', 'label': 'label_other_mismatch'}]",The fourth amendment protects citizens' privacy from government overreach by requiring authorities to get a warrant to search private homes and businesses. It does apply to private companies. Social media sites do not need a warrant to gather data as you use their platforms.  https://www.law.cornell.edu/constitution/fourth_amendment,Every single data mining “ social media “  company - violates this https://t.co/C1yjZkY4Zp
